id,title,release_date,revenue,genres
9495,The Crow,1994-05-11,94000000.0,"['Fantasy', 'Action', 'Thriller']"
29973,Cobb,1994-12-02,1007583.0,['Drama']
888,The Flintstones,1994-05-26,341631208.0,"['Fantasy', 'Comedy', 'Family']"
13,Forrest Gump,1994-07-06,677945399.0,"['Comedy', 'Drama', 'Romance']"
712,Four Weddings and a Funeral,1994-03-09,254700832.0,"['Comedy', 'Drama', 'Romance']"
16295,Higher Learning,1995-01-11,38290723.0,"['Romance', 'Drama', 'Crime']"
48992,I Like It Like That,1994-10-14,1777020.0,"['Comedy', 'Drama', 'Romance']"
10879,I Love Trouble,1994-06-29,61947267.0,"['Action', 'Comedy', 'Romance']"
10660,It Could Happen to You,1994-07-29,0.0,"['Comedy', 'Drama', 'Romance']"
10714,The Jungle Book,1994-12-23,0.0,"['Adventure', 'Drama', 'Family']"
41647,"The Wonderful, Horrible Life of Leni Riefenstahl",1993-09-11,449707.0,"['Documentary', 'Foreign']"
8587,The Lion King,1994-06-23,788241776.0,"['Family', 'Animation', 'Drama']"
1689,Little Buddha,1993-12-01,4858139.0,"['Drama', 'History']"
11596,New Nightmare,1994-10-13,18090181.0,"['Horror', 'Thriller', 'Mystery', 'Fantasy']"
854,The Mask,1994-07-29,351583407.0,"['Romance', 'Comedy', 'Crime', 'Fantasy']"
9359,Maverick,1994-05-20,0.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']"
23333,Mrs. Parker and the Vicious Circle,1994-09-07,0.0,['Drama']
36593,The Naked Gun 33⅓: The Final Insult,1994-03-18,51132598.0,"['Comedy', 'Crime']"
12280,The Paper,1994-03-18,0.0,"['Comedy', 'Drama']"
2788,Reality Bites,1994-02-18,20079850.0,['Drama']
10427,Red Rock West,1993-07-08,2000000.0,"['Crime', 'Drama', 'Thriller']"
11011,Ri¢hie Ri¢h,1994-12-19,0.0,"['Comedy', 'Family']"
49803,Safe Passage,1994-12-01,0.0,['Drama']
8987,The River Wild,1994-09-30,0.0,"['Action', 'Adventure', 'Crime', 'Thriller']"
1637,Speed,1994-06-09,350448145.0,"['Action', 'Adventure', 'Crime']"
15128,Speechless,1994-12-16,0.0,"['Comedy', 'Romance']"
8831,Timecop,1994-09-15,101646581.0,"['Thriller', 'Science Fiction', 'Action', 'Crime']"
36955,True Lies,1994-07-14,378882411.0,"['Action', 'Thriller']"
10449,When a Man Loves a Woman,1994-04-29,50021959.0,"['Drama', 'Romance']"
10395,Wolf,1994-06-17,0.0,['Fantasy']
12160,Wyatt Earp,1994-06-24,25052000.0,"['Drama', 'Action', 'Western']"
40480,Bad Company,1995-01-20,0.0,"['Action', 'Crime', 'Romance', 'Thriller']"
52038,A Man of No Importance,1994-12-22,953.0,"['Comedy', 'Drama']"
29444,S.F.W.,1994-09-15,0.0,"['Comedy', 'Drama']"
26352,A Low Down Dirty Shame,1994-11-23,29392418.0,"['Action', 'Comedy', 'Crime']"
39953,"Boys Life: Three Stories of Love, Lust, and Liberation",1994-09-30,0.0,['Drama']
41580,Colonel Chabert,1994-01-01,0.0,['Drama']
315,"Faster, Pussycat! Kill! Kill!",1965-08-06,0.0,"['Action', 'Crime']"
22067,Jason's Lyric,1994-09-28,20851521.0,"['Crime', 'Drama', 'Romance']"
18242,The Secret Adventures of Tom Thumb,1993-12-10,0.0,"['Animation', 'Science Fiction']"
11667,Street Fighter,1994-12-22,99423521.0,"['Action', 'Adventure', 'Thriller']"
32502,Coldblooded,1995-09-15,0.0,"['Action', 'Comedy']"
267188,Desert Winds,1997-12-31,0.0,[]
28732,Fall Time,1995-05-13,0.0,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']"
75555,The Fear,1995-01-20,0.0,"['Horror', 'Thriller']"
42981,Frank and Ollie,1995-10-20,0.0,['Documentary']
278939,Girl in the Cadillac,1995-10-24,0.0,"['Romance', 'Adventure', 'Crime', 'Drama']"
291731,Homage,1995-05-03,0.0,"['Thriller', 'Drama']"
226229,Mirage,1995-11-21,0.0,"['Action', 'Thriller']"
203119,Open Season,1996-05-03,0.0,['Comedy']
172923,Dos Crímenes,1995-05-26,0.0,[]
316098,Brother Minister: The Assassination of Malcolm X,1995-03-01,0.0,['Documentary']
8011,Highlander: The Final Dimension,1994-11-29,36800000.0,"['Action', 'Fantasy', 'Science Fiction']"
171857,Federal Hill,1995-02-24,0.0,[]
2654,In the Mouth of Madness,1994-12-12,8946600.0,"['Horror', 'Mystery', 'Thriller']"
18069,8 Seconds,1994-02-25,0.0,"['Drama', 'Romance']"
19092,Above the Rim,1994-03-23,0.0,"['Crime', 'Drama']"
2758,Addams Family Values,1993-11-19,48919043.0,"['Comedy', 'Family', 'Fantasy']"
38129,Martin Lawrence: You So Crazy,1994-04-27,0.0,['Comedy']
10436,The Age of Innocence,1993-09-17,32255440.0,"['Drama', 'Romance']"
13595,Airheads,1994-08-05,0.0,"['Comedy', 'Crime', 'Music']"
46094,The Air Up There,1994-01-07,21011500.0,"['Comedy', 'Family']"
9409,Another Stakeout,1993-07-22,0.0,"['Action', 'Comedy']"
11853,Bad Girls,1994-04-22,15240435.0,"['Action', 'Adventure', 'Comedy', 'Drama', 'Western']"
16771,Barcelona,1994-07-29,0.0,"['Comedy', 'Drama', 'Romance']"
46924,Being Human,1994-05-06,0.0,"['Drama', 'Comedy', 'Fantasy']"
11041,The Beverly Hillbillies,1993-10-15,0.0,['Comedy']
306,Beverly Hills Cop III,1994-05-24,119208989.0,"['Action', 'Comedy', 'Crime']"
14522,Black Beauty,1994-07-29,0.0,"['Action', 'Adventure', 'Drama', 'Family']"
26203,Blink,1994-01-26,16668552.0,"['Mystery', 'Crime', 'Drama', 'Thriller']"
178,Blown Away,1994-07-01,30156002.0,"['Drama', 'Action', 'Thriller']"
19819,Blue Chips,1994-02-18,0.0,['Drama']
57834,Blue Sky,1994-09-16,0.0,"['Drama', 'Romance']"
4722,Body Snatchers,1993-06-09,428868.0,"['Horror', 'Science Fiction', 'Thriller']"
18215,Boxing Helena,1993-06-18,1796389.0,"['Drama', 'Romance']"
1607,A Bronx Tale,1993-09-14,17287898.0,"['Drama', 'Crime']"
26391,Cabin Boy,1994-01-07,3662459.0,['Comedy']
117553,Calendar Girl,1993-09-03,2570145.0,"['Drama', 'Comedy']"
6075,Carlito's Way,1993-11-10,36516012.0,"['Action', 'Crime', 'Drama', 'Thriller']"
11310,City Slickers II: The Legend of Curly's Gold,1994-06-10,0.0,"['Action', 'Comedy', 'Drama', 'Western']"
18658,Clean Slate,1994-05-06,7355425.0,"['Comedy', 'Thriller', 'Mystery']"
9350,Cliffhanger,1993-05-28,255000211.0,"['Action', 'Adventure', 'Thriller']"
9612,Coneheads,1993-07-23,0.0,"['Comedy', 'Science Fiction', 'Family']"
2124,Color of Night,1994-08-19,19726050.0,"['Drama', 'Mystery', 'Romance', 'Thriller']"
26261,Cops & Robbersons,1994-04-15,0.0,"['Action', 'Comedy', 'Family']"
19176,The Cowboy Way,1994-06-03,0.0,"['Western', 'Action', 'Comedy']"
49299,Dangerous Game,1993-11-19,0.0,['Drama']
11566,Dave,1993-05-07,63000000.0,['Comedy']
9571,Dazed and Confused,1993-09-24,7993039.0,"['Comedy', 'Drama']"
9739,Demolition Man,1993-10-08,159055768.0,"['Crime', 'Action', 'Science Fiction']"
24257,The Endless Summer 2,1994-06-03,0.0,['Documentary']
34444,Even Cowgirls Get the Blues,1994-05-13,0.0,"['Western', 'Drama', 'Comedy', 'Romance']"
26141,Fatal Instinct,1993-10-29,0.0,['Comedy']
10997,Farewell My Concubine,1993-09-16,0.0,['Drama']
50463,The Favor,1994-04-29,0.0,"['Drama', 'Comedy', 'Romance']"
10443,Fearless,1993-10-15,0.0,['Drama']
20239,Fear of a Black Hat,1994-10-28,0.0,['Comedy']
16297,With Honors,1994-04-29,0.0,"['Comedy', 'Drama']"
18551,Flesh and Bone,1993-11-05,9488998.0,"['Drama', 'Mystery', 'Romance']"
25440,Widows' Peak,1994-05-13,0.0,"['Comedy', 'Thriller', 'Mystery', 'Romance', 'Foreign']"
9024,For Love or Money,1993-10-01,11146270.0,"['Comedy', 'Romance']"
37233,The Firm,1993-06-30,270248367.0,"['Drama', 'Mystery', 'Thriller']"
1634,Free Willy,1993-07-16,153698625.0,"['Family', 'Adventure']"
13815,Fresh,1994-08-24,0.0,"['Crime', 'Drama', 'Thriller']"
5503,The Fugitive,1993-08-06,368875760.0,"['Adventure', 'Action', 'Thriller', 'Crime', 'Mystery']"
35588,Geronimo: An American Legend,1993-12-10,18635620.0,"['History', 'Action', 'Drama', 'Western']"
2087,The Getaway,1994-02-11,30.0,"['Drama', 'Action', 'Thriller']"
41579,Getting Even with Dad,1994-06-17,0.0,"['Family', 'Comedy', 'Crime']"
18620,Go Fish,1994-06-10,0.0,"['Drama', 'Romance']"
41006,A Good Man in Africa,1994-07-14,0.0,"['Comedy', 'Drama']"
4916,Guilty as Sin,1993-06-04,22886222.0,"['Drama', 'Thriller']"
2019,Hard Target,1993-08-20,74189677.0,"['Action', 'Adventure', 'Crime', 'Thriller']"
31642,Heaven & Earth,1993-12-24,0.0,"['History', 'War', 'Action', 'Drama']"
9255,Hot Shots! Part Deux,1993-05-21,133752825.0,"['Action', 'Comedy', 'War']"
26271,Live Nude Girls,1995-12-08,0.0,['Comedy']
10612,The Englishman Who Went Up a Hill But Came Down a Mountain,1995-05-12,0.0,"['Drama', 'Comedy', 'Romance']"
2259,The House of the Spirits,1993-10-19,0.0,"['Romance', 'Drama']"
16097,House Party 3,1994-01-01,0.0,['Comedy']
11934,The Hudsucker Proxy,1994-03-11,0.0,"['Comedy', 'Drama']"
106143,I'll Do Anything,1994-02-04,0.0,"['Comedy', 'Drama']"
12475,In the Army Now,1994-08-12,28881266.0,['Comedy']
9386,In the Line of Fire,1993-07-08,176997168.0,"['Action', 'Drama', 'Thriller', 'Crime', 'Mystery']"
7984,In the Name of the Father,1993-12-12,65796862.0,['Drama']
59930,The Inkwell,1994-04-22,8880705.0,"['Comedy', 'Drama', 'Romance']"
15765,What's Love Got to Do with It,1993-06-09,0.0,"['Drama', 'Music']"
31643,Jimmy Hollywood,1994-03-30,0.0,['Comedy']
6,Judgment Night,1993-10-15,12136938.0,"['Action', 'Thriller', 'Crime']"
329,Jurassic Park,1993-06-11,920100000.0,"['Adventure', 'Science Fiction']"
10909,Kalifornia,1993-09-01,2395231.0,"['Thriller', 'Crime']"
507,Killing Zoe,1993-10-01,418961.0,"['Action', 'Crime', 'Drama', 'Thriller']"
34024,King of the Hill,1993-08-20,0.0,['Drama']
29918,Lassie,1994-07-22,0.0,"['Action', 'Adventure', 'Drama', 'Family']"
9593,Last Action Hero,1993-06-18,137298489.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']"
42580,Life With Mikey,1993-06-04,0.0,"['Comedy', 'Family']"
22317,Lightning Jack,1994-03-11,0.0,"['Action', 'Comedy', 'Western']"
1413,M. Butterfly,1993-09-09,1499795.0,"['Drama', 'Romance']"
12121,Made in America,1993-05-27,0.0,['Comedy']
2246,Malice,1993-09-29,46405336.0,"['Drama', 'Crime']"
10502,The Man without a Face,1993-08-25,24760338.0,['Drama']
10440,Manhattan Murder Mystery,1993-08-18,11285588.0,"['Comedy', 'Mystery']"
9516,Menace II Society,1993-05-26,27900000.0,"['Drama', 'Action', 'Crime']"
2320,Executive Decision,1996-03-15,121969216.0,"['Action', 'Adventure', 'Drama', 'Thriller']"
5879,In the Realm of the Senses,1976-05-15,0.0,"['Drama', 'Romance']"
83718,What Happened Was...,1994-09-09,0.0,"['Thriller', 'Comedy', 'Drama', 'Romance']"
11971,Much Ado About Nothing,1993-05-07,0.0,"['Drama', 'Comedy', 'Romance']"
2625,Mr. Jones,1993-10-08,0.0,"['Drama', 'Romance']"
31911,Mr. Wonderful,1993-10-15,0.0,"['Comedy', 'Romance']"
788,Mrs. Doubtfire,1993-11-24,441286195.0,"['Comedy', 'Drama', 'Family']"
21450,Naked,1993-09-14,0.0,"['Comedy', 'Drama']"
11231,The Next Karate Kid,1994-07-18,15826984.0,['Adventure']
41588,The New Age,1994-09-16,0.0,"['Comedy', 'Drama']"
10447,No Escape,1994-04-29,15340000.0,"['Action', 'Drama', 'Science Fiction', 'Thriller']"
31586,North,1994-07-22,0.0,"['Comedy', 'Drama', 'Family', 'Fantasy', 'Science Fiction']"
9300,Orlando,1992-09-01,0.0,"['Romance', 'Drama', 'Fantasy']"
9559,A Perfect World,1993-11-24,135130999.0,"['Crime', 'Drama', 'Thriller']"
9800,Philadelphia,1993-12-22,206678440.0,['Drama']
713,The Piano,1993-05-19,116700000.0,"['Drama', 'Romance']"
8291,Poetic Justice,1993-07-23,27515786.0,"['Drama', 'Romance']"
18133,The Program,1993-09-24,23042200.0,['Drama']
25557,The Puppet Masters,1994-10-21,8638072.0,"['Horror', 'Science Fiction', 'Thriller']"
22588,Radioland Murders,1994-10-21,0.0,"['Comedy', 'Crime', 'Drama', 'Music', 'Mystery', 'Romance']"
10872,The Ref,1994-03-09,11439193.0,['Comedy']
1245,The Remains of the Day,1993-11-05,23237911.0,"['Drama', 'Romance']"
11858,Renaissance Man,1994-06-03,24332324.0,"['Comedy', 'War']"
7007,Rising Sun,1993-07-30,107198790.0,"['Action', 'Drama', 'Thriller']"
10467,The Road to Wellville,1994-10-28,0.0,"['Comedy', 'Romance']"
5550,RoboCop 3,1993-04-17,10696210.0,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']"
8005,Robin Hood: Men in Tights,1993-07-28,35739755.0,['Comedy']
2088,Romeo Is Bleeding,1993-09-13,3275585.0,"['Action', 'Crime', 'Drama', 'Thriller']"
10412,Romper Stomper,1992-03-05,0.0,"['Action', 'Drama', 'Thriller']"
47889,Ruby in Paradise,1993-10-08,1001437.0,"['Drama', 'Romance']"
14534,Rudy,1993-09-17,22750363.0,['Drama']
56583,The Saint of Fort Washington,1993-11-03,0.0,['Drama']
41878,Savage Nights,1992-08-19,0.0,['Drama']
424,Schindler's List,1993-11-29,321365567.0,"['Drama', 'History', 'War']"
35233,The Scout,1994-09-30,0.0,"['Comedy', 'Drama']"
14291,Searching for Bobby Fischer,1993-08-13,7266383.0,['Drama']
103413,Second Best,1994-09-30,0.0,['Drama']
11236,The Secret Garden,1993-08-13,0.0,"['Drama', 'Family', 'Fantasy']"
11592,Serial Mom,1994-04-13,7820688.0,"['Comedy', 'Crime', 'Horror', 'Thriller']"
8850,The Shadow,1994-07-01,48063435.0,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']"
10445,Shadowlands,1993-12-25,0.0,"['Drama', 'Romance']"
695,Short Cuts,1993-09-05,6110979.0,"['Comedy', 'Drama']"
43535,A Simple Twist of Fate,1994-09-02,0.0,"['Drama', 'Family']"
12519,Sirens,1993-10-01,7770731.0,"['Comedy', 'Drama']"
23210,Six Degrees of Separation,1993-12-08,0.0,"['Mystery', 'Drama', 'Comedy']"
858,Sleepless in Seattle,1993-06-24,227799884.0,"['Comedy', 'Drama', 'Romance']"
867,Sliver,1993-05-21,116300000.0,"['Drama', 'Thriller']"
78,Blade Runner,1982-06-25,33139618.0,"['Science Fiction', 'Drama', 'Thriller']"
13203,Son in Law,1993-07-02,36448200.0,"['Comedy', 'Drama', 'Romance']"
10442,So I Married an Axe Murderer,1993-07-30,11585483.0,"['Comedy', 'Crime', 'Romance']"
11074,Striking Distance,1993-09-17,0.0,"['Crime', 'Action', 'Mystery', 'Thriller']"
33367,Harem,1985-11-20,0.0,"['History', 'Drama', 'Romance']"
9607,Super Mario Bros.,1993-05-28,20915465.0,"['Adventure', 'Comedy', 'Family', 'Fantasy']"
17585,Surviving the Game,1994-04-15,7690013.0,"['Action', 'Adventure', 'Thriller', 'Crime']"
9057,Terminal Velocity,1994-09-23,16478900.0,"['Action', 'Thriller']"
20967,Thirty Two Short Films About Glenn Gould,1993-11-26,0.0,"['Drama', 'Music']"
10635,Threesome,1994-04-08,0.0,"['Comedy', 'Drama', 'Family', 'Romance']"
9479,The Nightmare Before Christmas,1993-10-09,75634409.0,"['Fantasy', 'Animation', 'Family']"
10057,The Three Musketeers,1993-11-11,53898845.0,"['Action', 'Adventure', 'Comedy']"
11969,Tombstone,1993-12-25,56505065.0,"['Action', 'Adventure', 'Drama', 'History', 'Western']"
41590,Trial by Jury,1994-09-09,0.0,"['Drama', 'Action', 'Thriller']"
319,True Romance,1993-09-09,12281551.0,"['Action', 'Thriller', 'Crime', 'Romance']"
26408,The War Room,1993-12-05,0.0,"['Documentary', 'History']"
15139,The Pagemaster,1994-11-23,13670688.0,"['Fantasy', 'Science Fiction', 'Family', 'Animation']"
161158,"Paris, France",1994-02-04,0.0,"['Drama', 'Comedy']"
218473,"The Beans of Egypt, Maine",1994-01-01,0.0,[]
85247,Killer,1994-09-14,0.0,"['Thriller', 'Drama', 'Romance']"
11446,Welcome to the Dollhouse,1995-05-24,0.0,"['Comedy', 'Drama']"
51980,Germinal,1993-09-29,0.0,"['Drama', 'Romance']"
24405,Chasers,1994-04-22,1596687.0,"['Comedy', 'Romance']"
11655,Cronos,1993-09-12,0.0,"['Drama', 'Horror', 'Thriller']"
11800,Naked in New York,1993-11-10,0.0,"['Comedy', 'Romance']"
8223,Kika,1993-10-28,0.0,"['Comedy', 'Drama']"
14587,Bhaji on the Beach,1994-01-21,0.0,"['Comedy', 'Drama']"
31504,Little Big League,1994-06-29,0.0,"['Comedy', 'Family']"
41653,The Slingshot,1993-09-24,0.0,['Drama']
53185,Wide Eyed and Legless,1993-09-05,0.0,"['TV Movie', 'Drama', 'Romance', 'Comedy']"
95743,Foreign Student,1994-07-29,0.0,"['Drama', 'Romance']"
23637,"Ciao, Professore!",1992-10-01,0.0,"['Comedy', 'Foreign']"
17600,Spanking the Monkey,1994-01-15,0.0,"['Comedy', 'Drama']"
10897,The Little Rascals,1994-08-05,67308282.0,"['Romance', 'Comedy', 'Family']"
349394,À la mode,1993-09-10,0.0,['Comedy']
21352,Andre,1994-08-17,0.0,"['Drama', 'Family', 'Adventure']"
68806,The Escort,1993-01-01,0.0,"['Thriller', 'Crime', 'Drama']"
37345,Princess Caraboo,1994-09-16,3021629.0,"['Comedy', 'Drama', 'History', 'Mystery']"
32562,The Celluloid Closet,1996-01-30,0.0,"['History', 'Documentary']"
47507,Café au Lait,1993-01-01,0.0,"['Drama', 'Comedy', 'Romance', 'Foreign']"
25403,Dear Diary,1993-10-12,0.0,"['Comedy', 'Drama']"
124304,I Don't Want to Talk About It,1993-05-20,0.0,"['Romance', 'Drama']"
9066,The Brady Bunch Movie,1995-02-16,0.0,['Comedy']
771,Home Alone,1990-11-09,476684675.0,"['Comedy', 'Family']"
251,Ghost,1990-07-12,505000000.0,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']"
812,Aladdin,1992-11-25,504050219.0,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']"
280,Terminator 2: Judgment Day,1991-07-01,520000000.0,"['Action', 'Thriller', 'Science Fiction']"
581,Dances with Wolves,1990-11-09,424208848.0,"['Adventure', 'Drama', 'Western']"
80350,Tough and Deadly,1995-02-14,0.0,"['Thriller', 'Action', 'Drama']"
268,Batman,1989-06-23,411348924.0,"['Fantasy', 'Action']"
274,The Silence of the Lambs,1991-02-01,272742922.0,"['Crime', 'Drama', 'Thriller']"
408,Snow White and the Seven Dwarfs,1937-12-20,184925486.0,"['Fantasy', 'Animation', 'Family']"
10020,Beauty and the Beast,1991-11-13,377350553.0,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']"
10895,Pinocchio,1940-02-23,84300000.0,"['Animation', 'Family']"
114,Pretty Woman,1990-03-23,463000000.0,"['Romance', 'Comedy']"
41043,Window to Paris,1993-12-01,0.0,"['Comedy', 'Drama', 'Fantasy']"
576,The Wild Bunch,1969-06-17,638641.0,"['Adventure', 'Western']"
15477,Love and a .45,1994-11-23,0.0,"['Crime', 'Thriller']"
59146,The Wooden Man's Bride,1994-02-05,0.0,"['Drama', 'Foreign', 'Romance']"
124472,A Great Day in Harlem,1994-09-27,0.0,[]
30528,Bye Bye Love,1995-03-16,0.0,"['Comedy', 'Romance']"
7300,One Fine Day,1996-12-20,97529550.0,"['Comedy', 'Romance']"
10824,Candyman: Farewell to the Flesh,1995-03-17,13940383.0,['Horror']
261246,Century,1993-12-31,0.0,"['Romance', 'Drama']"
275,Fargo,1996-04-05,60611975.0,"['Crime', 'Drama', 'Thriller']"
25059,Homeward Bound II: Lost in San Francisco,1996-03-08,32709423.0,"['Adventure', 'Comedy', 'Drama', 'Family']"
11827,Heavy Metal,1981-08-07,0.0,"['Animation', 'Science Fiction']"
8766,Hellraiser: Bloodline,1996-03-08,16675000.0,"['Horror', 'Thriller', 'Science Fiction']"
23570,The Pallbearer,1996-05-03,0.0,"['Comedy', 'Romance']"
47333,Jane Eyre,1996-02-09,0.0,"['Drama', 'Romance']"
54850,Loaded,1996-04-12,0.0,"['Drama', 'Mystery', 'Thriller']"
51242,Bread and Chocolate,1974-05-05,0.0,"['Comedy', 'Foreign']"
10112,The Aristocats,1970-12-23,55675257.0,"['Animation', 'Comedy', 'Family', 'Adventure']"
4307,The Flower of My Secret,1995-09-22,0.0,"['Drama', 'Romance']"
46029,Two Much,1996-02-14,0.0,"['Comedy', 'Romance']"
32308,Ed,1996-03-15,0.0,"['Comedy', 'Family']"
88893,Scream of Stone,1991-01-01,0.0,"['Adventure', 'Drama', 'Documentary']"
52873,My Favorite Season,1993-05-14,0.0,['Drama']
123505,A Modern Affair,1996-09-06,0.0,[]
340210,Condition Red,1995-12-08,0.0,"['Thriller', 'Action', 'Drama']"
44281,Halfaouine: Boy of the Terraces,1990-01-01,0.0,"['Comedy', 'Drama']"
28121,A Thin Line Between Love and Hate,1996-04-04,0.0,"['Comedy', 'Thriller', 'Crime', 'Romance']"
12520,The Last Supper,1995-09-08,442965.0,"['Comedy', 'Thriller', 'Crime', 'Drama']"
1592,Primal Fear,1996-04-03,102616183.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
166901,Rude,1995-09-08,0.0,[]
36447,Carried Away,1996-01-26,0.0,"['Drama', 'Romance']"
19042,All Dogs Go to Heaven 2,1996-03-29,8620678.0,"['Romance', 'Animation', 'Family', 'Adventure', 'Fantasy']"
38884,Land and Freedom,1995-01-01,0.0,"['Drama', 'History', 'War', 'Romance']"
47449,Denise Calls Up,1995-05-17,0.0,['Comedy']
36259,Theodore Rex,1995-12-14,0.0,"['Fantasy', 'Science Fiction', 'Family']"
41852,A Family Thing,1996-03-29,0.0,"['Comedy', 'Drama']"
40926,Frisk,1996-03-22,0.0,"['Drama', 'Thriller']"
9099,Sgt. Bilko,1996-03-29,0.0,"['Comedy', 'Family']"
2021,Jack & Sarah,1995-06-02,218626.0,"['Comedy', 'Drama', 'Romance']"
61752,Girl 6,1996-03-22,4939939.0,['Comedy']
10988,Diabolique,1996-03-22,0.0,"['Drama', 'Horror', 'Mystery', 'Thriller']"
11479,"Little Indian, Big City",1994-12-14,0.0,"['Adventure', 'Drama', 'Comedy', 'Family']"
398959,Roula,1995-09-11,0.0,"['Romance', 'Drama']"
287305,Peanuts – Die Bank zahlt alles,1996-03-21,0.0,['Comedy']
339428,Happy Weekend,1996-03-14,65335.0,['Comedy']
12652,Nelly and Monsieur Arnaud,1996-04-12,0.0,"['Drama', 'Romance']"
10684,Courage Under Fire,1996-07-04,100860818.0,"['Drama', 'Thriller', 'Mystery', 'War']"
954,Mission: Impossible,1996-05-22,457696359.0,"['Adventure', 'Action', 'Thriller']"
68445,Cold Fever,1995-02-10,0.0,"['Drama', 'Comedy']"
18989,Moll Flanders,1996-06-14,0.0,"['Drama', 'Romance']"
10801,The Superwife,1996-03-06,0.0,['Comedy']
54285,"301, 302",1995-04-22,0.0,"['Horror', 'Mystery', 'Thriller']"
8840,DragonHeart,1996-05-31,115267375.0,['Fantasy']
278978,Und keiner weint mir nach,1996-02-29,0.0,['Drama']
124625,My Mother's Courage,1995-09-12,0.0,['Drama']
11107,Eddie,1996-05-31,0.0,"['Action', 'Comedy']"
16417,Yankee Zulu,1993-12-01,0.0,"['Drama', 'Comedy']"
70934,Billy's Holiday,1995-07-26,0.0,[]
10363,Purple Noon,1960-03-10,0.0,"['Crime', 'Drama', 'Thriller']"
161070,August,1996-08-08,0.0,"['Romance', 'Comedy', 'Drama']"
10539,James and the Giant Peach,1996-04-12,28921264.0,"['Adventure', 'Animation', 'Family']"
10543,Fear,1996-04-12,0.0,"['Drama', 'Thriller', 'Romance']"
18414,Kids in the Hall: Brain Candy,1996-04-02,0.0,['Comedy']
47502,Faithful,1996-04-03,9789900.0,"['Comedy', 'Crime', 'Drama']"
11902,Underground,1995-04-11,0.0,"['War', 'Drama', 'Comedy']"
27098,All Things Fair,1995-03-08,0.0,"['War', 'Drama', 'Romance']"
